eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters
2021-11-23T14:00:00Z,,327,327,2021,11,23,,Australia,AU,Queensland,-23.09624,150.75513,EPSG:4326,
2021-12-03T14:00:00Z,,337,337,2021,12,3,,Australia,AU,Queensland,-23.1908,150.79225,EPSG:4326,
2021-12-15T12:20:40Z,,349,349,2021,12,15,,Australia,AU,Queensland,-23.956036,151.378808,EPSG:4326,
2021-01-07T14:00:00Z,9:55 AM,7,7,2021,1,7,,Australia,AU,Queensland,-23.005898,150.774159,EPSG:4326,
2021-10-27T14:00:00Z,,300,300,2021,10,27,,Australia,AU,Queensland,-23.158819,150.960032,EPSG:4326,
2021-11-10T09:37:01Z,,314,314,2021,11,10,,Australia,AU,Queensland,-23.95757,151.3878,EPSG:4326,
2021-02-04T14:00:00Z,530,35,35,2021,2,4,,Australia,AU,Queensland,-23.228606,150.818804,EPSG:4326,
2021-12-07T14:00:00Z,,341,341,2021,12,7,,Australia,AU,Queensland,-23.157036,150.96626,EPSG:4326,
2021-12-03T08:03:54Z,,337,337,2021,12,3,,Australia,AU,Queensland,-23.259572,150.828182,EPSG:4326,
2021-01-26T14:00:00Z,6:04 AM,26,26,2021,1,26,,Australia,AU,Queensland,-23.946667,151.375556,EPSG:4326,
2021-12-12T10:19:26Z,,346,346,2021,12,12,,Australia,AU,Queensland,-23.952933,151.382113,EPSG:4326,
2021-11-18T14:00:00Z,,322,322,2021,11,18,,Australia,AU,Queensland,-23.07676,150.884396,EPSG:4326,
2021-10-23T14:00:00Z,,296,296,2021,10,23,,Australia,AU,Queensland,-22.13556,150.05463,EPSG:4326,
2021-11-06T12:21:09Z,,310,310,2021,11,6,,Australia,AU,Queensland,-23.171898,150.944093,EPSG:4326,
2021-01-22T14:00:00Z,05.00am,22,22,2021,1,22,,Australia,AU,Queensland,-23.244976,150.824029,EPSG:4326,
2021-12-06T14:00:00Z,,340,340,2021,12,6,,Australia,AU,Queensland,-23.08833,150.75845,EPSG:4326,
2021-01-20T14:00:00Z,530,20,20,2021,1,20,,Australia,AU,Queensland,-23.232922,150.819636,EPSG:4326,
2021-03-13T14:00:00Z,1:19 PM,72,72,2021,3,13,,Australia,AU,Queensland,-23.157149,150.964235,EPSG:4326,
2021-12-12T09:37:13Z,,346,346,2021,12,12,,Australia,AU,Queensland,-23.956031,151.385638,EPSG:4326,
2021-01-26T14:00:00Z,530,26,26,2021,1,26,,Australia,AU,Queensland,-23.22963,150.819069,EPSG:4326,
2021-12-18T09:18:04Z,,352,352,2021,12,18,,Australia,AU,Queensland,-23.286774,150.814341,EPSG:4326,
2021-11-02T06:14:57Z,,306,306,2021,11,2,,Australia,AU,Queensland,-23.277508,150.824389,EPSG:4326,
2021-01-28T14:00:00Z,5:25am,28,28,2021,1,28,,Australia,AU,Queensland,-23.191684,150.791924,EPSG:4326,
2021-02-13T14:00:00Z,05.00am,44,44,2021,2,13,,Australia,AU,Queensland,-23.10716,150.75164,EPSG:4326,
2021-12-16T06:39:41Z,,350,350,2021,12,16,,Australia,AU,Queensland,-23.250221,150.823966,EPSG:4326,
2021-11-20T14:00:00Z,,324,324,2021,11,20,,Australia,AU,Queensland,-23.171,150.975,EPSG:4326,
2021-02-18T14:00:00Z,530,49,49,2021,2,18,,Australia,AU,Queensland,-23.231485,150.819587,EPSG:4326,
2021-11-27T14:00:00Z,,331,331,2021,11,27,,Australia,AU,Queensland,-23.96043,151.39187,EPSG:4326,
2021-12-05T17:39:12Z,,339,339,2021,12,5,,Australia,AU,Queensland,-23.15,150.76,EPSG:4326,
2021-12-07T07:28:37Z,,341,341,2021,12,7,,Australia,AU,Queensland,-23.9528,151.38194,EPSG:4326,
2021-12-18T14:00:00Z,,352,352,2021,12,18,,Australia,AU,Queensland,-23.171683,150.943697,EPSG:4326,
2021-11-20T14:00:00Z,,324,324,2021,11,20,,Australia,AU,Queensland,-23.173,150.976,EPSG:4326,
2021-01-06T14:00:00Z,6:06 PM,6,6,2021,1,6,,Australia,AU,Queensland,-23.87487,151.385143,EPSG:4326,
2021-11-06T08:53:31Z,,310,310,2021,11,6,,Australia,AU,Queensland,-23.14665,150.76409,EPSG:4326,
2021-01-02T14:00:00Z,5:27 AM,2,2,2021,1,2,,Australia,AU,Queensland,-23.95481,151.384365,EPSG:4326,
2021-11-13T12:16:33Z,,317,317,2021,11,13,,Australia,AU,Queensland,-23.172087,150.944724,EPSG:4326,
2021-02-17T14:00:00Z,530,48,48,2021,2,17,,Australia,AU,Queensland,-23.232203,150.819307,EPSG:4326,
2021-01-09T14:00:00Z,630,9,9,2021,1,9,,Australia,AU,Queensland,-23.226335,150.818896,EPSG:4326,
2021-11-24T20:07:38Z,,328,328,2021,11,24,,Australia,AU,Queensland,-23.0825,150.76124,EPSG:4326,
2021-12-25T10:30:26Z,,359,359,2021,12,25,,Australia,AU,Queensland,-23.18668,150.79308,EPSG:4326,
2021-11-18T18:53:42Z,,322,322,2021,11,18,,Australia,AU,Queensland,-23.277567,150.824628,EPSG:4326,
2021-01-17T14:00:00Z,5:30 AM,17,17,2021,1,17,,Australia,AU,Queensland,-23.244787,150.824171,EPSG:4326,
2021-12-25T06:40:02Z,,359,359,2021,12,25,,Australia,AU,Queensland,-24.038953,151.407571,EPSG:4326,
2021-12-18T07:12:23Z,,352,352,2021,12,18,,Australia,AU,Queensland,-23.244312,150.824295,EPSG:4326,
2021-01-01T14:00:00Z,9:47 AM,1,1,2021,1,1,,Australia,AU,Queensland,-23.172312,150.947933,EPSG:4326,
2021-11-25T14:00:00Z,,329,329,2021,11,25,,Australia,AU,Queensland,-23.16927,150.93559,EPSG:4326,
2021-11-17T22:05:21Z,,321,321,2021,11,17,,Australia,AU,Queensland,-23.277267,150.824361,EPSG:4326,
2021-11-16T14:00:00Z,,320,320,2021,11,16,,Australia,AU,Queensland,-23.27817,150.82439,EPSG:4326,
2021-11-15T22:23:49Z,,319,319,2021,11,15,,Australia,AU,Queensland,-23.25486,150.82684,EPSG:4326,
2021-01-05T14:00:00Z,Aww:46 AM,5,5,2021,1,5,,Australia,AU,Queensland,-23.951314,151.380161,EPSG:4326,
2021-01-03T14:00:00Z,08.00 am,3,3,2021,1,3,,Australia,AU,Queensland,-23.190556,150.948121,EPSG:4326,
2021-12-17T14:00:00Z,,351,351,2021,12,17,,Australia,AU,Queensland,-23.0999,150.75442,EPSG:4326,
2021-12-03T06:44:58Z,,337,337,2021,12,3,,Australia,AU,Queensland,-23.278597,150.824486,EPSG:4326,
2021-01-06T14:00:00Z,5:55 PM,6,6,2021,1,6,,Australia,AU,Queensland,-23.875184,151.38422,EPSG:4326,
2021-12-04T14:00:00Z,,338,338,2021,12,4,,Australia,AU,Queensland,-23.190549,150.948255,EPSG:4326,
2021-12-30T14:00:00Z,,364,364,2021,12,30,,Australia,AU,Queensland,-22.134416,150.052191,EPSG:4326,
2021-02-17T14:00:00Z,1:15 PM,48,48,2021,2,17,,Australia,AU,Queensland,-23.24037,150.825396,EPSG:4326,
2020-06-27T14:30:00Z,10:00 PM,179,179,2020,6,27,,Australia,AU,Northern Territory,-12.363562,130.865901,EPSG:4326,
2020-06-28T14:30:00Z,10:00 PM,180,180,2020,6,28,,Australia,AU,Northern Territory,-12.364149,130.865557,EPSG:4326,
2020-06-11T14:30:00Z,6:00 PM,163,163,2020,6,11,,Australia,AU,Northern Territory,-12.363436,130.865773,EPSG:4326,
2020-02-09T14:30:00Z,,40,40,2020,2,9,,Australia,AU,Northern Territory,-12.334573,130.903581,EPSG:4326,
2020-02-04T17:27:10Z,17:27:10+11:00,35,35,2020,2,4,Tue Feb 04 2020 17:27:10 GMT+1100 (GMT+11),Australia,AU,Queensland,-24.79759,152.442517,EPSG:4326,106
2020-11-13T08:32:00Z,08:32:00+08:00,318,318,2020,11,13,2020/11/13 8:32 AM AWST,Australia,AU,Western Australia,-18,122.4,EPSG:4326,10000
2020-11-10T14:00:00Z,,315,315,2020,11,10,,Australia,AU,Queensland,-24.175875,151.894066,EPSG:4326,
2020-12-16T14:00:00Z,,351,351,2020,12,16,,Australia,AU,Queensland,-24.22155,151.92388,EPSG:4326,
2020-12-29T14:00:00Z,,364,364,2020,12,29,,Australia,AU,Queensland,-24.20022,151.90138,EPSG:4326,
2020-12-12T14:00:00Z,,347,347,2020,12,12,,Australia,AU,Queensland,-24.18725,151.89681,EPSG:4326,
2020-11-17T14:00:00Z,,322,322,2020,11,17,,Australia,AU,Queensland,-24.201582,151.901764,EPSG:4326,
2020-12-03T14:00:00Z,,338,338,2020,12,3,,Australia,AU,Queensland,-24.194,151.899,EPSG:4326,
2020-12-29T14:00:00Z,,364,364,2020,12,29,,Australia,AU,Queensland,-24.1877,151.8969,EPSG:4326,
2020-11-11T14:00:00Z,,316,316,2020,11,11,,Australia,AU,Queensland,-24.194842,151.899369,EPSG:4326,
2020-12-16T14:00:00Z,,351,351,2020,12,16,,Australia,AU,Queensland,-24.21888,151.9229,EPSG:4326,
2020-11-12T14:00:00Z,,317,317,2020,11,12,,Australia,AU,Queensland,-24.21789,151.92249,EPSG:4326,
2020-12-17T14:00:00Z,,352,352,2020,12,17,,Australia,AU,Queensland,-24.22339,151.9246,EPSG:4326,
2020-11-17T14:00:00Z,,322,322,2020,11,17,,Australia,AU,Queensland,-24.207371,151.905701,EPSG:4326,
2020-12-01T14:00:00Z,,336,336,2020,12,1,,Australia,AU,Queensland,-24.177092,151.894354,EPSG:4326,
2020-11-22T14:00:00Z,,327,327,2020,11,22,,Australia,AU,Queensland,-24.2208,151.92366,EPSG:4326,
2020-12-29T14:00:00Z,,364,364,2020,12,29,,Australia,AU,Queensland,-24.1835,151.8958,EPSG:4326,
2020-12-28T14:00:00Z,,363,363,2020,12,28,,Australia,AU,Queensland,-24.20022,151.90138,EPSG:4326,
2020-11-20T14:00:00Z,,325,325,2020,11,20,,Japan,JP,,24.18792,151.89706,EPSG:4326,
2020-12-29T14:00:00Z,,364,364,2020,12,29,,Australia,AU,Queensland,-24.208792,151.907002,EPSG:4326,
2020-12-09T14:00:00Z,,344,344,2020,12,9,,Australia,AU,Queensland,-24.1918,151.8982,EPSG:4326,
2020-12-29T14:00:00Z,,364,364,2020,12,29,,Australia,AU,Queensland,-24.20478,151.90355,EPSG:4326,
2020-11-24T14:00:00Z,,329,329,2020,11,24,,Australia,AU,Queensland,-24.163141,151.89102,EPSG:4326,
2020-12-02T14:00:00Z,,337,337,2020,12,2,,Australia,AU,Queensland,-24.207956,151.906174,EPSG:4326,
2020-12-15T14:00:00Z,,350,350,2020,12,15,,Australia,AU,Queensland,-24.1895,151.8985,EPSG:4326,
2020-11-10T14:00:00Z,,315,315,2020,11,10,,Australia,AU,Queensland,-24.201396,151.91134,EPSG:4326,
2020-12-17T14:00:00Z,,352,352,2020,12,17,,Australia,AU,Queensland,-24.162173,151.890778,EPSG:4326,
2020-02-18T00:00:00Z,,49,49,2020,2,18,,Australia,AU,New South Wales,-34.930557,150.75806,EPSG:4326,
2020-02-18T00:00:00Z,,49,49,2020,2,18,,Australia,AU,New South Wales,-34.930557,150.75806,EPSG:4326,
2020-02-18T00:00:00Z,,49,49,2020,2,18,,Australia,AU,New South Wales,-34.930557,150.75806,EPSG:4326,
2020-08-19T00:00:00Z,,232,232,2020,8,19,,Australia,AU,New South Wales,-34.79258,150.726786,EPSG:4326,4055
2020-10-31T00:00:00Z,,305,305,2020,10,31,,Australia,AU,New South Wales,-31.057979,153.028594,EPSG:4326,3316
2020-02-16T00:00:00Z,,47,47,2020,2,16,,Australia,AU,New South Wales,-34.92792,150.75157,EPSG:4326,2063
2020-12-26T00:00:00Z,,361,361,2020,12,26,,Australia,AU,New South Wales,-35.108172,147.359837,EPSG:4326,1678
2020-09-19T00:00:00Z,,263,263,2020,9,19,,Australia,AU,New South Wales,-31.761352,152.514736,EPSG:4326,3357
2020-12-28T00:00:00Z,,363,363,2020,12,28,,Australia,AU,New South Wales,-32.899526,151.660942,EPSG:4326,1888
2020-10-01T00:00:00Z,,275,275,2020,10,1,,Australia,AU,New South Wales,-35.732433,148.05509,EPSG:4326,8588
2020-10-08T00:00:00Z,,282,282,2020,10,8,,Australia,AU,New South Wales,-35.250805,149.332925,EPSG:4326,5248
2020-09-08T00:00:00Z,,252,252,2020,9,8,,Australia,AU,New South Wales,-32.903714,151.610992,EPSG:4326,1969
2020-11-13T00:00:00Z,,318,318,2020,11,13,,Australia,AU,New South Wales,-33.745408,150.693624,EPSG:4326,1971
2020-11-01T00:00:00Z,,306,306,2020,11,1,,Australia,AU,New South Wales,-33.761449,150.870984,EPSG:4326,1377
2020-11-12T00:00:00Z,,317,317,2020,11,12,,Australia,AU,New South Wales,-34.47209,150.332793,EPSG:4326,4162
2020-11-18T00:00:00Z,,323,323,2020,11,18,,Australia,AU,New South Wales,-29.970178,151.228889,EPSG:4326,9282
2020-11-22T00:00:00Z,,327,327,2020,11,22,,Australia,AU,New South Wales,-34.461697,150.486827,EPSG:4326,4312
2020-10-16T00:00:00Z,,290,290,2020,10,16,,Australia,AU,New South Wales,-34.058504,151.15174,EPSG:4326,1110
2020-10-09T00:00:00Z,,283,283,2020,10,9,,Australia,AU,New South Wales,-33.918992,151.076394,EPSG:4326,834
2020-10-07T00:00:00Z,,281,281,2020,10,7,,Australia,AU,New South Wales,-29.586585,152.934348,EPSG:4326,2007
2020-02-23T00:00:00Z,,54,54,2020,2,23,,Australia,AU,New South Wales,-28.32897,153.568985,EPSG:4326,676
2020-09-30T00:00:00Z,,274,274,2020,9,30,,Australia,AU,New South Wales,-34.229385,150.590762,EPSG:4326,2325
2020-02-20T00:00:00Z,,51,51,2020,2,20,,Australia,AU,New South Wales,-33.76958,151.24883,EPSG:4326,1458
2020-10-15T00:00:00Z,,289,289,2020,10,15,,Australia,AU,New South Wales,-34.023999,150.73492,EPSG:4326,1596
2020-02-16T00:00:00Z,,47,47,2020,2,16,,Australia,AU,New South Wales,-34.92792,150.75157,EPSG:4326,2063
2020-12-24T14:00:00Z,7:01 AM,359,359,2020,12,24,,Australia,AU,Queensland,-23.947362,151.37561,EPSG:4326,
2020-11-18T14:00:00Z,6:20 PM,323,323,2020,11,18,,Australia,AU,Queensland,-23.963653,151.398164,EPSG:4326,
2020-12-06T14:00:00Z,8:45 AM,341,341,2020,12,6,,Australia,AU,Queensland,-23.044522,150.771882,EPSG:4326,
2020-11-21T14:00:00Z,6:29 PM,326,326,2020,11,21,,Australia,AU,Queensland,-23.170735,150.791252,EPSG:4326,
2020-12-06T14:00:00Z,8:13 AM,341,341,2020,12,6,,Australia,AU,Queensland,-23.959592,151.390908,EPSG:4326,
2020-11-19T14:00:00Z,5:05 AM,324,324,2020,11,19,,Australia,AU,Queensland,-23.244838,150.824112,EPSG:4326,
2020-12-19T14:00:00Z,10.02am,354,354,2020,12,19,,Australia,AU,Queensland,-23.171853,150.943375,EPSG:4326,
2020-01-18T14:00:00Z,5:08 AM,18,18,2020,1,18,,Australia,AU,Queensland,-23.250707,150.824075,EPSG:4326,
2020-12-02T14:00:00Z,12:36 PM,337,337,2020,12,2,,Australia,AU,Queensland,-23.17223,150.9471,EPSG:4326,
2020-12-05T14:00:00Z,9.10am,340,340,2020,12,5,,Australia,AU,Queensland,-23.169317,150.936083,EPSG:4326,
2020-12-27T14:00:00Z,1:20 PM,362,362,2020,12,27,,Australia,AU,Queensland,-23.169771,150.93703,EPSG:4326,
2020-12-18T14:00:00Z,550,353,353,2020,12,18,,Australia,AU,Queensland,-23.229897,150.819188,EPSG:4326,
2020-12-16T14:00:00Z,5:03 AM,351,351,2020,12,16,,Australia,AU,Queensland,-23.243503,150.824433,EPSG:4326,
2020-01-02T14:00:00Z,10:00AM,2,2,2020,1,2,,Australia,AU,Queensland,-23.192453,150.945254,EPSG:4326,
2020-11-22T14:00:00Z,4:21 AM,327,327,2020,11,22,,Australia,AU,Queensland,-23.034758,150.772176,EPSG:4326,
2020-11-07T14:00:00Z,700,312,312,2020,11,7,,Australia,AU,Queensland,-23.236758,150.821093,EPSG:4326,
2020-11-20T14:00:00Z,4:42 PM,325,325,2020,11,20,,Australia,AU,Queensland,-23.959838,151.390801,EPSG:4326,
2020-12-03T14:00:00Z,5:49 AM,338,338,2020,12,3,,Australia,AU,Queensland,-23.251333,150.824333,EPSG:4326,
2020-12-03T14:00:00Z,6:35 AM,338,338,2020,12,3,,Australia,AU,Queensland,-23.170878,150.791153,EPSG:4326,
2020-12-14T14:00:00Z,4:55 AM,349,349,2020,12,14,,Australia,AU,Queensland,-23.241115,150.825002,EPSG:4326,
2020-11-17T14:00:00Z,6:24 PM,322,322,2020,11,17,,Australia,AU,Queensland,-23.964967,151.402297,EPSG:4326,
2020-12-06T14:00:00Z,5:51 AM,341,341,2020,12,6,,Australia,AU,Queensland,-23.22642,150.81923,EPSG:4326,
2020-12-27T14:00:00Z,4:36 PM,362,362,2020,12,27,,Australia,AU,Queensland,-23.880109,151.379178,EPSG:4326,
2020-12-06T14:00:00Z,8:33 AM,341,341,2020,12,6,,Australia,AU,Queensland,-23.962511,151.396646,EPSG:4326,
2020-11-29T14:00:00Z,4:51 AM,334,334,2020,11,29,,Australia,AU,Queensland,-23.244657,150.824189,EPSG:4326,
2020-12-26T14:00:00Z,6:30 AM,361,361,2020,12,26,,Australia,AU,Queensland,-23.105752,150.75305,EPSG:4326,
2020-12-26T14:00:00Z,5:28 AM,361,361,2020,12,26,,Australia,AU,Queensland,-23.240596,150.82514,EPSG:4326,
2020-11-23T14:00:00Z,550,328,328,2020,11,23,,Australia,AU,Queensland,-23.225343,150.819261,EPSG:4326,
2020-12-19T14:00:00Z,7:00 AM,354,354,2020,12,19,,Australia,AU,Queensland,-23.962342,151.395961,EPSG:4326,
2020-11-18T14:00:00Z,5:13 AM,323,323,2020,11,18,,Australia,AU,Queensland,-23.244504,150.824217,EPSG:4326,
2020-12-05T14:00:00Z,5:58 AM,340,340,2020,12,5,,Australia,AU,Queensland,-23.173171,150.791617,EPSG:4326,
2020-01-07T14:00:00Z,4:30 AM,7,7,2020,1,7,,Australia,AU,Queensland,-23.254264,150.826114,EPSG:4326,
2020-12-02T14:00:00Z,10.40am,337,337,2020,12,2,,Australia,AU,Queensland,-23.17597,150.9366,EPSG:4326,
2020-12-09T14:00:00Z,7:15 AM,344,344,2020,12,9,,Australia,AU,Queensland,-23.946389,151.375556,EPSG:4326,
2020-12-16T14:00:00Z,5:15 AM,351,351,2020,12,16,,Australia,AU,Queensland,-23.24138,150.824966,EPSG:4326,
2020-11-15T14:00:00Z,9.00am,320,320,2020,11,15,,Australia,AU,Queensland,-23.172233,150.945417,EPSG:4326,
2020-02-14T14:00:00Z,4:05 AM,45,45,2020,2,14,,Australia,AU,Queensland,-22.143826,150.009878,EPSG:4326,
2020-01-20T14:00:00Z,5:16 AM,20,20,2020,1,20,,Australia,AU,Queensland,-23.250496,150.823998,EPSG:4326,
2020-01-20T14:00:00Z,8:18 PM,20,20,2020,1,20,,Australia,AU,Queensland,-23.277231,150.8246,EPSG:4326,
2020-12-13T14:00:00Z,3:53 PM,348,348,2020,12,13,,Australia,AU,Queensland,-23.983,151.423,EPSG:4326,
2020-11-13T14:00:00Z,9.00am,318,318,2020,11,13,,Australia,AU,Queensland,-23.181883,150.936433,EPSG:4326,
2020-12-16T14:00:00Z,1105am,351,351,2020,12,16,,Australia,AU,Queensland,-23.171917,150.944234,EPSG:4326,
2020-12-07T14:00:00Z,7:49 AM,342,342,2020,12,7,,Australia,AU,Queensland,-23.034818,150.772055,EPSG:4326,
2020-11-18T14:00:00Z,6:14 PM,323,323,2020,11,18,,Australia,AU,Queensland,-23.958032,151.388461,EPSG:4326,
2020-12-03T14:00:00Z,6:50 AM,338,338,2020,12,3,,Australia,AU,Queensland,-23.978329,151.417492,EPSG:4326,
2020-12-02T14:00:00Z,5:16 AM,337,337,2020,12,2,,Australia,AU,Queensland,-23.246818,150.823932,EPSG:4326,
2020-01-30T14:00:00Z,5:48 AM,30,30,2020,1,30,,Australia,AU,Queensland,-23.15504,150.766853,EPSG:4326,
2020-11-22T14:00:00Z,5:32 AM,327,327,2020,11,22,,Australia,AU,Queensland,-23.050792,150.772058,EPSG:4326,
2020-12-18T14:00:00Z,07:15AM,353,353,2020,12,18,,Australia,AU,Queensland,-23.180817,150.9357,EPSG:4326,
2020-12-07T14:00:00Z,4:07 PM,342,342,2020,12,7,,Australia,AU,Queensland,-23.954744,151.384204,EPSG:4326,
2020-11-07T14:00:00Z,9am,312,312,2020,11,7,,Australia,AU,Queensland,-23.951842,151.380726,EPSG:4326,
2020-12-11T14:00:00Z,5:45 AM,346,346,2020,12,11,,Australia,AU,Queensland,-23.11475,150.7503,EPSG:4326,
2020-11-06T14:00:00Z,9:37 PM,311,311,2020,11,6,,Australia,AU,Queensland,-23.057642,150.772504,EPSG:4326,
2020-12-26T14:00:00Z,12:09 PM,361,361,2020,12,26,,Australia,AU,Queensland,-23.880383,151.376222,EPSG:4326,
2020-12-06T14:00:00Z,4:43 AM,341,341,2020,12,6,,Australia,AU,Queensland,-23.23334,150.819917,EPSG:4326,
2020-01-25T14:00:00Z,13.15,25,25,2020,1,25,,Australia,AU,Queensland,-22.81923,150.80023,EPSG:4326,
2020-12-18T14:00:00Z,5:04 AM,353,353,2020,12,18,,Australia,AU,Queensland,-23.249454,150.823845,EPSG:4326,
2020-12-07T14:00:00Z,8:30 AM,342,342,2020,12,7,,Australia,AU,Queensland,-23.96217,151.394305,EPSG:4326,
2020-12-01T14:00:00Z,7:45,336,336,2020,12,1,,Australia,AU,Queensland,-23.003352,150.774518,EPSG:4326,
2020-12-24T14:00:00Z,4.30am,359,359,2020,12,24,,Australia,AU,Queensland,-23.236758,150.821093,EPSG:4326,
2020-11-18T14:00:00Z,6:35 PM,323,323,2020,11,18,,Australia,AU,Queensland,-23.967519,151.406647,EPSG:4326,
2020-02-12T14:00:00Z,8:44 AM,43,43,2020,2,12,,Australia,AU,Queensland,-23.224977,150.819131,EPSG:4326,
2020-12-27T14:00:00Z,5.00am,362,362,2020,12,27,,Australia,AU,Queensland,-23.107142,150.751645,EPSG:4326,
2020-11-21T14:00:00Z,7:57 AM,326,326,2020,11,21,,Australia,AU,Queensland,-23.173275,150.791594,EPSG:4326,
2020-01-18T14:00:00Z,5:29 AM,18,18,2020,1,18,,Australia,AU,Queensland,-23.249963,150.823833,EPSG:4326,
2020-11-14T14:00:00Z,2:33 PM,319,319,2020,11,14,,Australia,AU,Queensland,-23.172873,150.976439,EPSG:4326,
2020-12-19T14:00:00Z,10. 36am,354,354,2020,12,19,,Australia,AU,Queensland,-23.171286,150.941841,EPSG:4326,
2020-12-22T14:00:00Z,8:40 AM,357,357,2020,12,22,,Australia,AU,Queensland,-23.052046,150.77211,EPSG:4326,
2020-11-20T14:00:00Z,7:23 AM,325,325,2020,11,20,,Australia,AU,Queensland,-23.901425,151.332425,EPSG:4326,
2020-11-20T14:00:00Z,7:01 AM,325,325,2020,11,20,,Australia,AU,Queensland,-23.906633,151.334476,EPSG:4326,
2020-11-19T14:00:00Z,8:00 PM,324,324,2020,11,19,,Australia,AU,Queensland,-23.971586,151.410448,EPSG:4326,
2020-11-22T14:00:00Z,5:32 AM,327,327,2020,11,22,,Australia,AU,Queensland,-23.050792,150.772058,EPSG:4326,
2020-12-06T14:00:00Z,5:45 PM,341,341,2020,12,6,,Australia,AU,Queensland,-23.921337,151.346971,EPSG:4326,
2020-12-20T14:00:00Z,7:42 AM,355,355,2020,12,20,,Australia,AU,Queensland,-23.96298,151.39708,EPSG:4326,
2020-12-26T14:00:00Z,9:27 PM,361,361,2020,12,26,,Australia,AU,Queensland,-23.874673,151.385025,EPSG:4326,
2020-01-09T14:00:00Z,5:42 AM,9,9,2020,1,9,,Australia,AU,Queensland,-23.252836,150.824828,EPSG:4326,
2020-12-27T14:00:00Z,04.30am,362,362,2020,12,27,,Australia,AU,Queensland,-23.22461,150.81913,EPSG:4326,
2020-12-14T14:00:00Z,4:48 AM,349,349,2020,12,14,,Australia,AU,Queensland,-23.242304,150.824797,EPSG:4326,
2020-12-16T14:00:00Z,5:00 AM,351,351,2020,12,16,,Australia,AU,Queensland,-23.243645,150.824479,EPSG:4326,
2020-12-18T14:00:00Z,6.14am,353,353,2020,12,18,,Australia,AU,Queensland,-23.16852,150.79097,EPSG:4326,
2020-12-19T14:00:00Z,10:49 AM,354,354,2020,12,19,,Australia,AU,Queensland,-23.95483,151.38437,EPSG:4326,
2020-10-28T14:00:00Z,10,302,302,2020,10,28,,Australia,AU,Queensland,-23.179191,150.932802,EPSG:4326,
2020-11-19T14:00:00Z,5:10 PM,324,324,2020,11,19,,Australia,AU,Queensland,-23.077611,150.762864,EPSG:4326,
2020-12-02T14:00:00Z,12.3,337,337,2020,12,2,,Australia,AU,Queensland,-23.17222,150.9454,EPSG:4326,
2020-12-17T14:00:00Z,5:50 AM,352,352,2020,12,17,,Australia,AU,Queensland,-23.960138,151.391618,EPSG:4326,
2020-01-01T14:00:00Z,8:48 AM,1,1,2020,1,1,,Australia,AU,Queensland,-23.252922,150.825093,EPSG:4326,
2020-12-21T14:00:00Z,9:03 AM,356,356,2020,12,21,,Australia,AU,Queensland,-23.171962,150.94403,EPSG:4326,
2020-12-26T14:00:00Z,5:36 AM,361,361,2020,12,26,,Australia,AU,Queensland,-23.240819,150.825131,EPSG:4326,
2020-02-04T14:00:00Z,4:45 AM,35,35,2020,2,4,,Australia,AU,Queensland,-23.2278,150.81924,EPSG:4326,
2020-01-31T14:00:00Z,5:55 AM,31,31,2020,1,31,,Australia,AU,Queensland,-23.2763,150.824616,EPSG:4326,
2020-12-19T14:00:00Z,6:00 AM,354,354,2020,12,19,,Australia,AU,Queensland,-23.174921,150.791915,EPSG:4326,
2020-12-05T14:00:00Z,5:58 AM,340,340,2020,12,5,,Australia,AU,Queensland,-23.173171,150.791617,EPSG:4326,
2020-11-15T14:00:00Z,9.20am,320,320,2020,11,15,,Australia,AU,Queensland,-23.17225,150.945083,EPSG:4326,
2020-11-30T14:00:00Z,7:21 AM,335,335,2020,11,30,,Australia,AU,Queensland,-23.0766,150.884481,EPSG:4326,
2020-01-08T14:00:00Z,4:45 AM,8,8,2020,1,8,,Australia,AU,Queensland,-23.22675,150.818991,EPSG:4326,
2020-11-02T14:00:00Z,4:12 PM,307,307,2020,11,2,,Australia,AU,Queensland,-22.99712,150.775723,EPSG:4326,
2020-11-17T14:00:00Z,4:56 PM,322,322,2020,11,17,,Australia,AU,Queensland,-23.900389,151.3321,EPSG:4326,
2020-12-31T14:00:00Z,900,366,366,2020,12,31,,Australia,AU,Queensland,-23.224106,150.819347,EPSG:4326,
2020-10-31T14:00:00Z,5:30 AM,305,305,2020,10,31,,Australia,AU,Queensland,-23.164272,150.917087,EPSG:4326,
2020-01-02T14:00:00Z,8:53 AM,2,2,2020,1,2,,Australia,AU,Queensland,-23.153721,150.766389,EPSG:4326,
2020-12-21T14:00:00Z,6:28 AM,356,356,2020,12,21,,Australia,AU,Queensland,-23.951389,151.379461,EPSG:4326,
2020-12-28T14:00:00Z,4.30pm,363,363,2020,12,28,,Australia,AU,Queensland,-23.157083,150.966469,EPSG:4326,
2020-11-18T14:00:00Z,06:51AM,323,323,2020,11,18,,Australia,AU,Queensland,-23.957707,151.388255,EPSG:4326,
2020-12-03T14:00:00Z,5:50 PM,338,338,2020,12,3,,Australia,AU,Queensland,-23.975,151.414,EPSG:4326,
2020-10-27T14:00:00Z,3:30 PM,301,301,2020,10,27,,Australia,AU,Queensland,-23.164292,150.917344,EPSG:4326,
